2024-02-01 09:07:33 [INFO] omnivault/transformer/core/callbacks.py log_on_fit_start L63: Initial learning rate: 2.2961808030073203e-05
2024-02-01 09:07:33 [INFO] omnivault/transformer/core/callbacks.py log_on_fit_start_model_summary L120: Total Parameters: 270226, Trainable Parameters: 270226
2024-02-01 09:07:33 [INFO] omnivault/transformer/core/callbacks.py log_on_train_epoch_start L68: ====================================================== Starting Train Epoch: 1/30 ======================================================
2024-02-01 09:07:36 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L109: Total Samples:                   7000
2024-02-01 09:07:36 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L110: Total Batches:                   28
2024-02-01 09:07:36 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L111: Average Epoch Train Loss:        2.42055
2024-02-01 09:07:36 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L112: Average Epoch Train Perplexity:  11.25200
2024-02-01 09:07:36 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L113:

2024-02-01 09:07:36 [INFO] omnivault/transformer/core/callbacks.py log_on_train_epoch_start L68: ====================================================== Starting Valid Epoch: 1/30 ======================================================
2024-02-01 09:07:37 [INFO] omnivault/transformer/core/callbacks.py save_state L53: Saved checkpoint at epoch 1 to ./data/adder/checkpoints/2024-02-01_09-07-30/model_checkpoint_epoch_1.pt
2024-02-01 09:07:37 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L109: Total Samples:                   2000
2024-02-01 09:07:37 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L110: Total Batches:                   8
2024-02-01 09:07:37 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L111: Average Epoch Valid Loss:        1.72208
2024-02-01 09:07:37 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L112: Average Epoch Valid Perplexity:  5.59614
2024-02-01 09:07:37 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L113:

2024-02-01 09:07:38 [INFO] omnivault/transformer/projects/adder/main.py evaluate_and_generate_on_valid_epoch_end L153: Correct/Total Samples:           0/1000
2024-02-01 09:07:38 [INFO] omnivault/transformer/projects/adder/main.py evaluate_and_generate_on_valid_epoch_end L154: Eval Accuracy:                   0.0
2024-02-01 09:07:38 [INFO] omnivault/transformer/projects/adder/main.py evaluate_and_generate_on_valid_epoch_end L157:
 epoch  batch_index  sample_index  equation generated  correct
     7            8            74 99+00=099 99+00=099     True
     7            8            75 15+01=016 15+01=016     True
     7            8            76 28+96=124 28+96=124     True
     7            8            77 20+11=031 20+11=031     True
     7            8            78 07+56=063 07+56=064    False
     7            8            79 06+08=014 06+08=014     True
     7            8            80 45+46=091 45+46=083    False
     7            8            81 48+85=133 48+85=133     True
     7            8            82 62+14=076 62+14=076     True
     7            8            83 82+31=113 82+31=113     True
     7            8            84 85+88=173 85+88=173     True
     7            8            85 77+08=085 77+08=075    False
     7            8            86 16+64=080 16+64=070    False
     7            8            87 00+27=027 00+27=027     True
     7            8            88 36+75=111 36+75=113    False
     7            8            89 38+38=076 38+38=076     True
     7            8            90 88+32=120 88+32=129    False
     7            8            91 09+88=097 09+88=096    False
     7            8            92 96+87=183 96+87=184    False
     7            8            93 71+29=100 71+29=090    False
     7            8            94 99+13=112 99+13=113    False
     7            8            95 03+13=016 03+13=015    False
     7            8            96 67+23=090 67+23=080    False
     7            8            97 15+98=113 15+98=113     True
     7            8            98 10+08=018 10+08=028    False
     7            8            99 46+24=070 46+24=060    False
     7            8           100 55+63=118 55+63=118     True
     7            8           101 28+06=034 28+06=034     True
     7            8           102 43+87=130 43+87=137    False
     7            8           103 34+05=039 34+05=038    False
2024-02-01 09:08:01 [WARNING] omnivault/transformer/core/trainer.py fit L489: The method `test_one_epoch` is not implemented. Please override this method in a subclass or use a custom callback.
2024-02-01 09:08:01 [INFO] omnivault/transformer/core/callbacks.py log_on_train_epoch_start L68: ====================================================== Starting Train Epoch: 8/30 ======================================================
2024-02-01 09:08:02 [INFO] omnivault/transformer/core/callbacks.py log_every_n_steps_on_batch_end L82: Epoch: 8, Step: 200, Avg Batch Loss: 0.49874, Avg Batch Perplexity: 1.64671, LR: 0.001250000
2024-02-01 09:08:04 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L109: Total Samples:                   7000
2024-02-01 09:08:04 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L110: Total Batches:                   28
2024-02-01 09:08:04 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L111: Average Epoch Train Loss:        0.48843
2024-02-01 09:08:04 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L112: Average Epoch Train Perplexity:  1.62976
2024-02-01 09:08:04 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L113:

2024-02-01 09:08:04 [INFO] omnivault/transformer/core/callbacks.py log_on_train_epoch_start L68: ====================================================== Starting Valid Epoch: 8/30 ======================================================
2024-02-01 09:08:04 [INFO] omnivault/transformer/core/callbacks.py save_state L53: Saved checkpoint at epoch 8 to ./data/adder/checkpoints/2024-02-01_09-07-30/model_checkpoint_epoch_8.pt
2024-02-01 09:08:04 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L109: Total Samples:                   2000
2024-02-01 09:08:04 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L110: Total Batches:                   8
2024-02-01 09:08:04 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L111: Average Epoch Valid Loss:        0.39063
2024-02-01 09:08:04 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L112: Average Epoch Valid Perplexity:  1.47792
2024-02-01 09:08:04 [INFO] omnivault/transformer/core/callbacks.py log_on_epoch_end L113:

2024-02-01 09:08:05 [INFO] omnivault/transformer/projects/adder/main.py evaluate_and_generate_on_valid_epoch_end L153: Correct/Total Samples:           473/1000
2024-02-01 09:08:05 [INFO] omnivault/transformer/projects/adder/main.py evaluate_and_generate_on_valid_epoch_end L154: Eval Accuracy:                   0.473
2024-02-01 09:08:05 [INFO] omnivault/transformer/projects/adder/main.py evaluate_and_generate_on_valid_epoch_end L157:
 epoch  batch_index  sample_index  equation generated  correct
     8            1             0 13+48=061 13+48=062    False
     8            1             1 16+55=071 16+55=061    False
     8            1             2 79+34=113 79+34=112    False
     8            1             3 35+44=079 35+44=070    False
     8            1             4 16+50=066 16+50=066     True
     8            1             5 28+47=075 28+47=075     True
     8            1             6 00+74=074 00+74=074     True
     8            1             7 15+20=035 15+20=034    False
     8            1             8 72+60=132 72+60=132     True
     8            1             9 63+68=131 63+68=141    False
     8            1            10 29+45=074 29+45=073    False
     8            1            11 34+60=094 34+60=091    False
     8            1            12 53+70=123 53+70=122    False
     8            1            13 70+50=120 70+50=110    False
     8            1            14 11+84=095 11+84=095     True
     8            1            15 42+71=113 42+71=112    False
     8            1            16 98+22=120 98+22=120     True
     8            1            17 02+02=004 02+02=002    False
     8            1            18 15+85=100 15+85=102    False
     8            1            19 21+78=099 21+78=099     True
     8            1            20 61+79=140 61+79=140     True
     8            1            21 25+99=124 25+99=122    False
     8            1            22 09+85=094 09+85=093    False
     8            1            23 60+91=151 60+91=151     True
     8            1            24 35+30=065 35+30=064    False
     8            1            25 24+51=075 24+51=075     True
     8            1            26 93+91=184 93+91=184     True
     8            1            27 39+96=135 39+96=145    False
     8            1            28 64+35=099 64+35=100    False
     8            1            29 36+22=058 36+22=058     True
     8            1            30 68+45=113 68+45=112    False
     8            1            31 16+84=100 16+84=100     True
     8            1            32 91+52=143 91+52=142    False
